Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
135	0.0911	0.1324	|	0.9497	0.9786	0.9786	0.9786	|	0.7111	0.7973	0.7973	0.7973	|	0.6663	0.8077	0.8077	0.8077	|  Best result at epoch 128
136	0.0886	0.1309	|	0.9497	0.9786	0.9786	0.9786	|	0.7346	0.8108	0.8108	0.8108	|	0.6720	0.8101	0.8101	0.8101	|  Best result at epoch 128
137	0.0863	0.1282	|	0.9461	0.9773	0.9773	0.9773	|	0.6732	0.7838	0.7838	0.7838	|	0.6622	0.8061	0.8061	0.8061	|  Best result at epoch 128
138	0.0844	0.1294	|	0.9575	0.9813	0.9813	0.9813	|	0.7789	0.8243	0.8243	0.8243	|	0.6649	0.8037	0.8037	0.8037	|  Best result at epoch 128
139	0.0832	0.1274	|	0.9473	0.9786	0.9786	0.9786	|	0.6732	0.7838	0.7838	0.7838	|	0.6600	0.8045	0.8045	0.8045	|  Best result at epoch 128
140	0.0840	0.1410	|	0.9420	0.9759	0.9759	0.9759	|	0.8074	0.8378	0.8378	0.8378	|	0.6537	0.8005	0.8005	0.8005	|  Best result at epoch 128
141	0.0920	0.1449	|	0.9111	0.9652	0.9652	0.9652	|	0.6066	0.7568	0.7568	0.7568	|	0.6351	0.7941	0.7941	0.7941	|  Best result at epoch 128
142	0.1042	0.1856	|	0.8560	0.9465	0.9465	0.9465	|	0.6894	0.7838	0.7838	0.7838	|	0.6345	0.7853	0.7853	0.7853	|  Best result at epoch 128
143	0.1334	0.1342	|	0.9159	0.9666	0.9666	0.9666	|	0.7072	0.7973	0.7973	0.7973	|	0.6527	0.7981	0.7981	0.7981	|  Best result at epoch 128
144	0.0955	0.1301	|	0.9457	0.9773	0.9773	0.9773	|	0.7789	0.8243	0.8243	0.8243	|	0.6521	0.7989	0.7989	0.7989	|  Best result at epoch 128
145	0.0838	0.1209	|	0.9402	0.9759	0.9759	0.9759	|	0.7175	0.7973	0.7973	0.7973	|	0.6582	0.8037	0.8037	0.8037	|  Best result at epoch 128
146	0.0769	0.1201	|	0.9491	0.9786	0.9786	0.9786	|	0.7789	0.8243	0.8243	0.8243	|	0.6700	0.8077	0.8077	0.8077	|  Best result at epoch 128
147	0.0744	0.1186	|	0.9563	0.9813	0.9813	0.9813	|	0.7428	0.8108	0.8108	0.8108	|	0.6679	0.8077	0.8077	0.8077	|  Best result at epoch 128
148	0.0722	0.1188	|	0.9600	0.9826	0.9826	0.9826	|	0.7789	0.8243	0.8243	0.8243	|	0.6675	0.8061	0.8061	0.8061	|  Best result at epoch 128
149	0.0706	0.1178	|	0.9527	0.9799	0.9799	0.9799	|	0.7175	0.7973	0.7973	0.7973	|	0.6653	0.8061	0.8061	0.8061	|  Best result at epoch 128
